gene	expression_proximity_product_sum	seqid	source	type	start	end	score	strand	phase	attributes	nectophore_developing	gastrozooid_mature	palpon_mature	gastrozooid_developing	palpon_developing	gonodendron_female_mature	pneumatophore_mature	gonodendron_male_mature	max_treatment
ANN01419	-0.3799181235260296	NSv0.8_hap2_LG1	maker	gene	89579197	89610886	.	-	.	ID=ANN01419;Note=Similar to HMCN1: Hemicentin-1 (Homo sapiens OX%3D9606);	21.1689534013301	29.5032022727193	55.2807301311297	24.2481488366263	18.0354719837704	132.373333271675	21.942584003963	442.343359553208	gonodendron_male_mature
ANN01432	1.7806268349198584	NSv0.8_hap2_LG1	maker	gene	90601980	90603452	.	+	.	ID=ANN01432;Note=Similar to PPP5C: Serine/threonine-protein phosphatase 5 (Homo sapiens OX%3D9606);	262.211866916424	197.514635156168	110.444030264005	338.550748240904	316.197029456845	897.385971927055	209.865301909293	248.751493476135	gonodendron_female_mature
ANN01436	-0.20832594163758933	NSv0.8_hap2_LG1	maker	gene	90971799	90995992	.	+	.	ID=ANN01436;Note=Protein of unknown function;	74.0188268681182	326.448072918434	89.2987372064125	261.760115388167	101.717578654551	183.104351410694	336.927893887408	133.270044732822	pneumatophore_mature
ANN01463	1.678383248415161	NSv0.8_hap2_LG1	maker	gene	93205218	93215026	.	-	.	ID=ANN01463;Note=Similar to tardbp: TAR DNA-binding protein 43 (Xenopus tropicalis OX%3D8364);	164.286069566988	132.647894262141	95.0271145523371	175.214537548321	147.224258243786	379.87521947507	110.339267038735	47.7429451208436	gonodendron_female_mature
ANN01465	1.8203512121578718	NSv0.8_hap2_LG1	maker	gene	93267789	93272808	.	-	.	ID=ANN01465;Note=Similar to TARDBP: TAR DNA-binding protein 43 (Pongo abelii OX%3D9601);	119.033226947766	91.0015314079595	80.9445061819571	159.314453363801	103.473676585812	333.756827948396	77.35015122033	81.771591519968	gonodendron_female_mature
ANN01485	-1.6102822842154163	NSv0.8_hap2_LG1	maker	gene	94349977	94350768	.	+	.	ID=ANN01485;Note=Similar to Tdg: G/T mismatch-specific thymine DNA glycosylase (Mus musculus OX%3D10090);	214.564968305295	268.140416655757	170.949750265979	334.354813889802	283.953598874143	208.014667378851	175.339641114628	1334.56734035601	gonodendron_male_mature
ANN01489	-0.7547482557433935	NSv0.8_hap2_LG1	maker	gene	94711702	94717543	.	+	.	ID=ANN01489;Note=Similar to capA: PGA biosynthesis protein CapA (Bacillus subtilis (strain 168) OX%3D224308);	22.9860397565999	12.13177262471	817.137075414407	9.92285263764294	139.47570273459	2.50376008440675	20.1295965543091	0.0	palpon_mature
ANN01492	-0.4837906088092596	NSv0.8_hap2_LG1	maker	gene	94917234	94928112	.	-	.	ID=ANN01492;Note=Similar to capA: PGA biosynthesis protein CapA (Bacillus subtilis (strain 168) OX%3D224308);	4.54827017638572	1775.26529455236	2.32348071217969	739.370668329085	13.9007056385582	1.49185080372087	41.2438984438976	0.0	gastrozooid_mature
ANN01495	1.0748775392878738	NSv0.8_hap2_LG1	maker	gene	95134500	95145620	.	-	.	ID=ANN01495;Note=Similar to TSPEAR: Thrombospondin-type laminin G domain and EAR repeat-containing protein (Homo sapiens OX%3D9606);	2.31546400427305	1.53377987140411	17.6684872203438	4.78522067789057	6.30145447601037	7394.77563843665	11.1762859729905	586.970843287311	gonodendron_female_mature
ANN01497	-1.1678048451944512	NSv0.8_hap2_LG1	maker	gene	95449108	95451945	.	+	.	ID=ANN01497;Note=Similar to ZDHHC8: Probable palmitoyltransferase ZDHHC8 (Pan troglodytes OX%3D9598);	186.881941727114	131.833686935453	173.917060553185	82.0820562072473	104.393548470163	152.409564804188	413.527228992533	23.4533612444895	pneumatophore_mature
ANN01501	-0.5656585398299736	NSv0.8_hap2_LG1	maker	gene	95793312	95800960	.	-	.	ID=ANN01501;Note=Similar to Tm7sf3: Transmembrane 7 superfamily member 3 (Rattus norvegicus OX%3D10116);	105.444678133169	125.778312482822	353.801383060312	130.874492089391	151.789632739042	103.918343933697	116.280635453627	30.4310446031393	palpon_mature
ANN01527	-1.006391097769045	NSv0.8_hap2_LG1	maker	gene	97802759	97803691	.	-	.	ID=ANN01527;Note=Similar to CDK5R1: Cyclin-dependent kinase 5 activator 1 (Bos taurus OX%3D9913);	40.9765373106847	406.452507877169	46.9800059651573	263.956720209673	63.6641341756968	6.50539170605618	50.3020466939309	6.73353041162265	gastrozooid_mature
ANN01535	-0.3017921628931186	NSv0.8_hap2_LG1	maker	gene	98654175	98659946	.	+	.	ID=ANN01535;Note=Similar to pol: Retrovirus-related Pol polyprotein from type-2 retrotransposable element R2DM (Drosophila melanogaster OX%3D7227);	19.1057215155753	15.2385773158983	24.9554077967761	4.12206759424437	14.5664752763701	1.99571753529077	16.0031411392239	209.764534886325	gonodendron_male_mature
ANN01568	-4.428250302976878	NSv0.8_hap2_LG1	maker	gene	103778695	103783825	.	+	.	ID=ANN01568;Note=Protein of unknown function;	180.050411214769	356.535200620627	526.364242937327	142.668317254397	369.387712908504	43.7648248015618	252.348423526415	98.0364035655989	palpon_mature
ANN01569	-1.630700011020505	NSv0.8_hap2_LG1	maker	gene	103790110	103790619	.	-	.	ID=ANN01569;Note=Similar to MYL12B: Myosin regulatory light chain 12B (Bos taurus OX%3D9913);	85015.8221941103	15.2330014632795	5.55302492351326	215.522853407871	48.8338383034476	0.986957872230195	12.9627601316199	0.0	nectophore_developing
ANN01575	3.45910213285572	NSv0.8_hap2_LG1	maker	gene	104844450	104845733	.	+	.	ID=ANN01575;Note=Similar to tent2-b: Poly(A) RNA polymerase GLD2-B (Xenopus laevis OX%3D8355);	111.399576000076	81.3174868193143	38.9461697431031	135.247317841851	107.380437722571	495.236959199902	70.7359314524755	67.0458084108599	gonodendron_female_mature
ANN01576	1.5465005422753508	NSv0.8_hap2_LG1	maker	gene	104867249	104867551	.	+	.	ID=ANN01576;Note=Similar to DYNLRB2: Dynein light chain roadblock-type 2 (Bos taurus OX%3D9913);	63.4194163783734	132.402522922947	74.6141042069421	97.3740767487022	89.7572000196351	96.5356402731855	61.4425810416999	1017.63391592653	gonodendron_male_mature
ANN01593	5.832052699456404	NSv0.8_hap2_LG1	maker	gene	105212028	105212930	.	+	.	ID=ANN01593;Note=Similar to GTF2H3: General transcription factor IIH subunit 3 (Bos taurus OX%3D9913);	103.479834398718	81.3461864820202	116.999549127547	119.270675846907	104.654784784869	449.903489106222	77.990587463445	219.074391984327	gonodendron_female_mature
ANN01595	4.266721306015799	NSv0.8_hap2_LG1	maker	gene	106280926	106284222	.	+	.	ID=ANN01595;Note=Similar to tdrd1: Tudor domain-containing protein 1 (Danio rerio OX%3D7955);	371.747236854999	260.150872362734	127.717366408834	426.327226834113	318.711461051608	830.228922640621	260.499811762715	1693.23156655604	gonodendron_male_mature
ANN01602	4.257216801359292	NSv0.8_hap2_LG1	maker	gene	106377318	106380746	.	+	.	ID=ANN01602;Note=Similar to XRCC6: X-ray repair cross-complementing protein 5 (Gallus gallus OX%3D9031);	170.86033336489	116.295163887001	64.7094849627252	236.471135411667	181.894050455176	577.528828909498	88.5355337266957	23.8817539286705	gonodendron_female_mature
ANN01603	5.345683482922004	NSv0.8_hap2_LG1	maker	gene	106438883	106440133	.	+	.	ID=ANN01603;Note=Similar to lrrc42: Leucine-rich repeat-containing protein 42 (Danio rerio OX%3D7955);	28.1847383485881	17.0429376552889	5.58878266134531	39.610931987961	23.0191854581627	279.058620681362	17.1906744913006	13.0309098260141	gonodendron_female_mature
ANN01604	4.794222045539674	NSv0.8_hap2_LG1	maker	gene	106464824	106466599	.	+	.	ID=ANN01604;Note=Similar to DDX55: ATP-dependent RNA helicase DDX55 (Gallus gallus OX%3D9031);	42.09186838107	20.5380051212335	17.822194091455	63.7969774704857	42.5644528728045	210.257745867516	12.099421378999	3.28885924965569	gonodendron_female_mature
ANN01612	2.02619999007176	NSv0.8_hap2_LG1	maker	gene	107447422	107448195	.	-	.	ID=ANN01612;Note=Protein of unknown function;	4.22951964064572	0.0	0.451767982350472	2.90303846975977	1.1359298932404	0.837683078051066	1.94878904252953	817.942345411459	gonodendron_male_mature
ANN01621	6.202380954431062	NSv0.8_hap2_LG1	maker	gene	107994767	107995426	.	+	.	ID=ANN01621;Note=Similar to gatd1: Glutamine amidotransferase-like class 1 domain-containing protein 1 (Xenopus laevis OX%3D8355);	223.522685097583	133.440396682861	132.968845868339	197.247671017462	202.740775109392	812.139680788628	330.055717111225	489.077140255099	gonodendron_female_mature
ANN01623	6.3014166828253035	NSv0.8_hap2_LG1	maker	gene	108068891	108069862	.	+	.	ID=ANN01623;Note=Similar to ZNHIT6: Box C/D snoRNA protein 1 (Pongo abelii OX%3D9601);	534.925105368761	264.240637515271	291.991140318134	494.078254131303	342.979760809122	1716.2024973274	460.34670733054	1581.90374612684	gonodendron_female_mature
ANN01624	6.055003020169271	NSv0.8_hap2_LG1	maker	gene	108079105	108080436	.	+	.	ID=ANN01624;Note=Similar to MINPP1: Multiple inositol polyphosphate phosphatase 1 (Gallus gallus OX%3D9031);	28.6883148753325	22.4387798191175	35.7665188128484	35.1977406810121	37.8759339903764	263.074925866779	46.1937601245797	268.396398427854	gonodendron_male_mature
ANN01639	-1.330971001050039	NSv0.8_hap2_LG1	maker	gene	108511493	108520747	.	+	.	ID=ANN01639;Note=Similar to PC3-like endoprotease variant A (Hydra vulgaris OX%3D6087);	75.5645827392808	23718.4752722631	195.691502392981	13337.1910208972	346.5137606032	9.59945585229925	22.2455827616634	13.4326114770761	gastrozooid_mature
ANN01640	-1.322754083327669	NSv0.8_hap2_LG1	maker	gene	108629340	108637702	.	-	.	ID=ANN01640;Note=Similar to PC3-like endoprotease variant A (Hydra vulgaris OX%3D6087);	49.8830815227078	3962.34717762206	27.8176991716849	2420.11674764108	100.671984770943	7.33569522039415	4.42170972088613	6.73271708296507	gastrozooid_mature
ANN01659	0.6986561951314687	NSv0.8_hap2_LG1	maker	gene	110626584	110642358	.	+	.	ID=ANN01659;Note=Protein of unknown function;	24.4914920577458	39.2361876931042	14.8361193628053	18.9870246670968	9.70828680403852	4.62673457133903	28.7404990485096	376.702297135633	gonodendron_male_mature
ANN01660	3.6688063118133023	NSv0.8_hap2_LG1	maker	gene	110941490	110942485	.	+	.	ID=ANN01660;Note=Similar to ALG5: Dolichyl-phosphate beta-glucosyltransferase (Homo sapiens OX%3D9606);	231.351231092075	185.796121665621	122.043705914606	249.15126311288	242.079049431428	2309.53485640812	130.373705958241	119.661341492392	gonodendron_female_mature
ANN01667	2.577285817730409	NSv0.8_hap2_LG1	maker	gene	111026820	111028115	.	+	.	ID=ANN01667;Note=Similar to MIIP: Migration and invasion-inhibitory protein (Homo sapiens OX%3D9606);	112.335797385209	85.4364400188305	91.3776166896886	106.413070489177	118.783862796205	417.424061238787	48.4253960414826	17.2078955640394	gonodendron_female_mature
ANN01697	0.3847470641358799	NSv0.8_hap2_LG1	maker	gene	114141171	114142925	.	+	.	ID=ANN01697;Note=Protein of unknown function;	99.1036473222222	80.4244714824996	32.951812953658	207.066014637665	40.0877579309009	224.920820275989	151.3215867348	3.45014925957517	gonodendron_female_mature
ANN01734	2.050690072214704	NSv0.8_hap2_LG1	maker	gene	116605094	116617459	.	+	.	ID=ANN01734;Note=Protein of unknown function;	49.2917472933999	42.0492600354454	65.3418054735569	48.4647643637785	41.2823702295202	25.1265703035717	36.460459800944	332.781752844199	gonodendron_male_mature
ANN01735	2.2007093329960394	NSv0.8_hap2_LG1	maker	gene	116631694	116633073	.	+	.	ID=ANN01735;Note=Similar to HADHB: Trifunctional enzyme subunit beta%2C mitochondrial (Bos taurus OX%3D9913);	1130.77980125801	1890.30422018673	2334.24561399348	1258.12801931061	3281.8305841644	2374.04876955301	1152.93540359254	24360.0926390136	gonodendron_male_mature
ANN01737	0.0	NSv0.8_hap2_LG1	maker	gene	116701882	116704272	.	+	.	ID=ANN01737;Note=Similar to mindy4: Probable ubiquitin carboxyl-terminal hydrolase MINDY-4 (Xenopus tropicalis OX%3D8364);	39.9561318645107	42.4454980557097	40.7579525259011	61.9346742238287	64.8679036891865	351.381834595859	47.0148322423606	819.013470840551	gonodendron_male_mature
ANN01743	-2.0977523411793912	NSv0.8_hap2_LG1	maker	gene	117033750	117043082	.	-	.	ID=ANN01743;Note=Similar to Mfsd6: Major facilitator superfamily domain-containing protein 6 (Mus musculus OX%3D10090);	50.0145579015143	266.164418564942	144.86759472962	248.605090069138	44.4651533507501	131.731112600208	2.65392019649242	0.0	gastrozooid_mature
ANN01747	-2.0875316027889017	NSv0.8_hap2_LG1	maker	gene	117643667	117645705	.	+	.	ID=ANN01747;Note=Similar to Homeobox protein DLL homolog (Branchiostoma floridae OX%3D7739);	104.732632812979	32.3837065758444	29.7941164636296	79.2766433484285	31.1560763360648	12.8042697689753	314.481552055792	13.3260199951881	pneumatophore_mature
ANN01763	-3.457313828708765	NSv0.8_hap2_LG1	maker	gene	118032272	118032820	.	-	.	ID=ANN01763;Note=Similar to Gar1: H/ACA ribonucleoprotein complex subunit 1 (Rattus norvegicus OX%3D10116);	687.214974357316	442.942087236807	116.770307552242	684.063201340964	727.853378315661	403.230729040427	274.833624127155	61.2830944599206	palpon_developing
ANN01773	4.194435116333785	NSv0.8_hap2_LG1	maker	gene	118661616	118662839	.	-	.	ID=ANN01773;Note=Similar to ANKMY2: Ankyrin repeat and MYND domain-containing protein 2 (Homo sapiens OX%3D9606);	99.7523177840455	97.0892818004556	86.9063666808777	132.944021003476	112.267445239707	419.438502376637	106.178315399234	1196.75611835084	gonodendron_male_mature
ANN01776	3.541341751536595	NSv0.8_hap2_LG1	maker	gene	118683189	118685603	.	-	.	ID=ANN01776;Note=Similar to cdc5l: Cell division cycle 5-related protein (Nematostella vectensis OX%3D45351);	383.239732642959	302.888949221035	253.036760589761	539.146922309522	450.725212585802	1060.29385903879	271.198139903577	1255.3798277993	gonodendron_male_mature
ANN01779	4.405065051926529	NSv0.8_hap2_LG1	maker	gene	118722008	118886488	.	+	.	ID=ANN01779;Note=Similar to RRM2: Ribonucleoside-diphosphate reductase subunit M2 (Macaca fascicularis OX%3D9541);	503.193588478229	194.696833401306	106.556730502563	432.220550485138	432.412508218168	676.170822895172	199.95154994167	3411.73712961573	gonodendron_male_mature
ANN01780	-3.419873243538699	NSv0.8_hap2_LG1	maker	gene	119007879	119009132	.	+	.	ID=ANN01780;Note=Similar to azin2: Antizyme inhibitor 2 (Xenopus laevis OX%3D8355);	1623.59419356885	3153.22640285663	11550.7611062658	1140.4917171508	4189.92889610128	1497.9127611787	6561.91210334192	564.85045285082	palpon_mature
ANN01781	4.419757785151022	NSv0.8_hap2_LG1	maker	gene	119162622	119163158	.	-	.	ID=ANN01781;Note=Similar to COPZ1: Coatomer subunit zeta-1 (Bos taurus OX%3D9913);	631.840775778351	843.88094656514	714.144696503524	945.164462367632	675.389670728574	789.652602029865	493.389498750404	3830.2728941179	gonodendron_male_mature
ANN01810	4.442329833658623	NSv0.8_hap2_LG1	maker	gene	120838059	120838910	.	-	.	ID=ANN01810;Note=Similar to SLC31A1: High affinity copper uptake protein 1 (Sus scrofa OX%3D9823);	74.9885388525846	44.3464459105652	48.2202707168023	74.8593790553581	64.3863658260619	158.959651468739	91.8951251640341	255.707222560922	gonodendron_male_mature
ANN01814	4.86042334366965	NSv0.8_hap2_LG1	maker	gene	120937843	120938457	.	-	.	ID=ANN01814;Note=Similar to PYGO1: Pygopus homolog 1 (Homo sapiens OX%3D9606);	17.4722580908022	17.8993319476732	17.3444870268855	19.4639940064426	18.0368238567947	66.2265008324435	21.6240651797273	370.127906065818	gonodendron_male_mature
ANN01846	4.230365256793133	NSv0.8_hap2_LG1	maker	gene	122296805	122308674	.	-	.	ID=ANN01846;Note=Protein of unknown function;	170.977555900456	168.593270430774	236.154769228567	172.34869621271	169.432448564028	138.826705650352	152.912556194763	891.979009948612	gonodendron_male_mature
ANN01854	4.037111285690772	NSv0.8_hap2_LG1	maker	gene	123552870	123559803	.	-	.	ID=ANN01854;Note=Similar to ENKUR: Enkurin (Homo sapiens OX%3D9606);	277.691544364898	282.659790316605	232.052562960644	264.953987839013	273.105316559306	312.916378815831	226.402234517651	10664.3160999322	gonodendron_male_mature
ANN01869	-1.7056668606926682	NSv0.8_hap2_LG1	maker	gene	125686460	125691841	.	-	.	ID=ANN01869;Note=Protein of unknown function;	313.274111524641	58.1670123276309	179.838116077716	27.6145469873791	103.596734558641	2.39709404244215	298.5164587223	33.4761707536755	nectophore_developing
ANN01873	3.3645090150852077	NSv0.8_hap2_LG1	maker	gene	126343747	126344697	.	+	.	ID=ANN01873;Note=Similar to GIP: Copia protein (Drosophila melanogaster OX%3D7227);	28.5524333387033	130.238082754429	109.962237395598	96.6731420822075	51.6084328661838	22.9449889306182	63.7102978984361	1951.92691656157	gonodendron_male_mature
ANN01886	-1.5383128683367802	NSv0.8_hap2_LG1	maker	gene	126923481	126924779	.	-	.	ID=ANN01886;Note=Protein of unknown function;	0.0	5018.82519438921	15.060827796258	2799.30702810251	31.5768111547472	2.3799543851508	1.89255829139104	3.3940851975921	gastrozooid_mature
ANN01893	2.5004141879345627	NSv0.8_hap2_LG1	maker	gene	127822130	127822648	.	-	.	ID=ANN01893;Note=Similar to CML14: Probable calcium-binding protein CML14 (Oryza sativa subsp. japonica OX%3D39947);	0.0	0.0	0.0	30.1588133842222	1.32630458314241	0.0	0.0	958.961223962981	gonodendron_male_mature
ANN01917	1.3301885689907786	NSv0.8_hap2_LG1	maker	gene	131300641	131305487	.	-	.	ID=ANN01917;Note=Similar to zranb1-a: Ubiquitin thioesterase zranb1-A (Xenopus laevis OX%3D8355);	225.102479470313	274.150461867338	408.438647234872	258.437762582535	275.482066022796	298.973265181569	260.261651643778	1380.91473835195	gonodendron_male_mature
ANN01923	-1.6230175595189809	NSv0.8_hap2_LG1	maker	gene	131790037	131791563	.	+	.	ID=ANN01923;Note=Similar to Retrovirus-related Pol polyprotein from transposon TNT 1-94 (Nicotiana tabacum OX%3D4097);	78.605999689643	92.2058301134564	40.8364083832066	72.515775652796	121.798222718951	40.0205903671794	268.975581703311	0.0	pneumatophore_mature
ANN01937	-0.5405987500958007	NSv0.8_hap2_LG1	maker	gene	132779302	132785855	.	-	.	ID=ANN01937;Note=Protein of unknown function;	281.213661620573	40.8024836616778	29.0391411854957	18.1613900964567	18.3333327606938	33.0846819376946	25.3148284019856	27.2469344973456	nectophore_developing
ANN01959	1.0208825554512386	NSv0.8_hap2_LG1	maker	gene	135067683	135069674	.	+	.	ID=ANN01959;Note=Similar to patl1: Protein PAT1 homolog 1 (Danio rerio OX%3D7955);	641.533799833028	387.716697345368	321.011407792183	657.411263163365	442.657858481615	2951.19379778003	333.600247564225	1297.23189011315	gonodendron_female_mature
ANN02000	2.2436906554485643	NSv0.8_hap2_LG1	maker	gene	139690265	139695203	.	+	.	ID=ANN02000;Note=Protein of unknown function;	17.8502085799813	20.9062418672457	12.5978448506361	7.85266313342452	3.74117272598246	305.624234768926	19.4365379188294	30.2707847457512	gonodendron_female_mature
ANN02001	-0.22154578491541543	NSv0.8_hap2_LG1	maker	gene	139836301	139841061	.	-	.	ID=ANN02001;Note=Protein of unknown function;	3.69022042178557	1.19620442321649	0.903263299694528	2.28648530007508	1.48774889226669	0.920494439292924	3.12203418771252	308.500514577658	gonodendron_male_mature
ANN02018	2.2611303888295757	NSv0.8_hap2_LG1	maker	gene	140674705	140675988	.	-	.	ID=ANN02018;Note=Similar to ZNF233: Zinc finger protein 233 (Homo sapiens OX%3D9606);	48.9370984479417	31.2114463684129	32.2431832353275	58.7840722433315	31.374837922408	407.901613969761	29.1263792382937	12.990446550778	gonodendron_female_mature
ANN02040	1.05685001784231	NSv0.8_hap2_LG1	maker	gene	141449785	141454935	.	-	.	ID=ANN02040;Note=Similar to Cntnap2: Contactin-associated protein-like 2 (Mus musculus OX%3D10090);	43.6456764490129	102.419222274859	170.139031783484	91.6008255747288	83.9679248723272	253.032494113252	16.481665901265	13.5091588349679	gonodendron_female_mature
ANN02045	1.4985854320605974	NSv0.8_hap2_LG1	maker	gene	142166712	142167905	.	-	.	ID=ANN02045;Note=Similar to FBXW9: F-box/WD repeat-containing protein 9 (Bos taurus OX%3D9913);	223.382014970046	225.884003914224	169.230955090491	257.486214883924	172.472929942158	590.135544990295	140.025436329122	92.1938184151496	gonodendron_female_mature
ANN02075	0.29403175710688545	NSv0.8_hap2_LG1	maker	gene	144704492	144714378	.	+	.	ID=ANN02075;Note=Similar to ATP5MC2: ATP synthase F(0) complex subunit C2%2C mitochondrial (Ovis aries OX%3D9940);	1193.89370830504	948.085185575208	1131.93464398591	867.614262774903	1839.96427094339	803.68365761678	2930.9465496278	11442.7195219251	gonodendron_male_mature
ANN02079	1.024342260386961	NSv0.8_hap2_LG1	maker	gene	144817816	144825419	.	-	.	ID=ANN02079;Note=Similar to akirin1-a: Akirin-1A (Xenopus laevis OX%3D8355);	613.10027507806	733.69051450445	491.630934638359	626.598109530789	504.602559347928	1083.39451808585	607.990213023239	6630.22535055357	gonodendron_male_mature
ANN02083	-1.4720626371966348	NSv0.8_hap2_LG1	maker	gene	145002698	145003216	.	-	.	ID=ANN02083;Note=Protein of unknown function;	207128.147359525	90.0275561073669	25.5252054471613	9.43469392143241	16.6701431606834	85.0367875100543	174.552542055413	7.48228244243647	nectophore_developing
ANN02085	0.6876628267306695	NSv0.8_hap2_LG1	maker	gene	145041801	145047238	.	-	.	ID=ANN02085;Note=Similar to Collagen alpha-2(IV) chain (Ascaris suum OX%3D6253);	68.757212744159	17209.2501314268	223.001967785566	9409.58689618261	406.060417957283	67.984003443027	75.7066309921622	72.6754375420355	gastrozooid_mature
ANN02118	1.5989161113584567	NSv0.8_hap2_LG1	maker	gene	148582467	148593721	.	-	.	ID=ANN02118;Note=Protein of unknown function;	6.30541952294503	0.448681148873509	0.906426444299176	0.600871727545607	0.386122400224759	0.639426205038362	2.36196578210326	510.10783887567	gonodendron_male_mature
ANN02123	1.7357519945759752	NSv0.8_hap2_LG1	maker	gene	148848154	148850649	.	+	.	ID=ANN02123;Note=Protein of unknown function;	181.989369940527	93411.4581477098	492.846156429247	48114.3074664602	705.98476078335	45.0214469663032	116.239989161618	14.7319033920363	gastrozooid_mature
ANN02124	1.7488256625758312	NSv0.8_hap2_LG1	maker	gene	148850727	148855918	.	+	.	ID=ANN02124;Note=Protein of unknown function;	1.66475589565817	485.010766554246	3.23815558523622	228.962450144351	2.78349985355252	0.0	1.75713844665637	0.0	gastrozooid_mature
ANN02126	-1.1506351894864728	NSv0.8_hap2_LG1	maker	gene	150310767	150311501	.	+	.	ID=ANN02126;Note=Similar to STX6: Syntaxin-6 (Pongo abelii OX%3D9601);	74.0068024531351	64.5089930285593	104.9634952599	68.07415794356	94.1798616142263	460.208757589726	58.9216228479582	32.0100950872656	gonodendron_female_mature
ANN02144	1.3785967505963521	NSv0.8_hap2_LG1	maker	gene	150731839	150733641	.	+	.	ID=ANN02144;Note=Protein of unknown function;	0.809557406057816	457.095235951214	0.0	348.950330700889	0.842336188045337	39.8568228791247	0.742162491040045	0.0	gastrozooid_mature
ANN02149	2.2004021589359533	NSv0.8_hap2_LG1	maker	gene	151578691	151584121	.	+	.	ID=ANN02149;Note=Protein of unknown function;	15.684774823044	33.6693121643217	25.8538279791798	28.9652783414765	16.2466881341599	9.12203850023154	16.1311135153064	512.205268354771	gonodendron_male_mature
ANN02156	1.0729882922705518	NSv0.8_hap2_LG1	maker	gene	152235919	152244489	.	-	.	ID=ANN02156;Note=Similar to PGBD4: PiggyBac transposable element-derived protein 4 (Homo sapiens OX%3D9606);	170.590856027102	96680.1805695396	509.29909123522	32049.5433289566	684.055065670344	52.7743283073165	48.793309196987	20.3492512418424	gastrozooid_mature
ANN02170	2.1160973749954546	NSv0.8_hap2_LG1	maker	gene	153293195	153294910	.	-	.	ID=ANN02170;Note=Similar to NF2: Merlin (Papio anubis OX%3D9555);	184.43418489338	137.546558957471	228.402566993393	115.590563091386	136.319393477654	213.522592163286	194.041607770751	729.54224519347	gonodendron_male_mature
ANN02171	2.718136245696652	NSv0.8_hap2_LG1	maker	gene	153422789	153424900	.	-	.	ID=ANN02171;Note=Similar to abcb8: Mitochondrial potassium channel ATP-binding subunit (Danio rerio OX%3D7955);	2798.44021143851	2130.54803639222	1611.50499720503	2470.99494246866	2344.84807320865	4008.87843846258	1893.24878702099	7096.50768591258	gonodendron_male_mature
ANN02174	-3.8149448330941973	NSv0.8_hap2_LG1	maker	gene	154097251	154124464	.	-	.	ID=ANN02174;Note=Similar to Sodium/potassium-transporting ATPase subunit alpha (Hydra vulgaris OX%3D6087);	3079.73420842822	5685.48685898865	8603.3967731008	3920.39798149771	10645.128285699	3058.77872375616	8838.15841656686	2221.11916102229	palpon_developing
ANN02186	-0.8196602825940746	NSv0.8_hap2_LG1	maker	gene	154891675	154892833	.	+	.	ID=ANN02186;Note=Similar to WDR46: WD repeat-containing protein 46 (Homo sapiens OX%3D9606);	319.285359925744	119.458751590234	85.0183547279075	344.908567678837	295.308399270978	786.881841416872	119.807983704468	40.5142728076589	gonodendron_female_mature
ANN02187	2.7981659254099087	NSv0.8_hap2_LG1	maker	gene	154917357	154918043	.	+	.	ID=ANN02187;Note=Similar to rabl3: Rab-like protein 3 (Xenopus tropicalis OX%3D8364);	57.9780683887469	44.8403870365707	52.2744629281771	50.5273016697032	56.5994902247749	109.975791559244	31.863098277028	310.456939704201	gonodendron_male_mature
ANN02211	0.21498285268045914	NSv0.8_hap2_LG1	maker	gene	156491723	156497467	.	-	.	ID=ANN02211;Note=Protein of unknown function;	117.714764869807	68.9639713431265	61.3788938069491	115.288276109851	127.60687502469	453.392130168294	57.7019795248617	82.1551720359023	gonodendron_female_mature
ANN02223	2.380038357343472	NSv0.8_hap2_LG1	maker	gene	157340668	157347300	.	-	.	ID=ANN02223;Note=Protein of unknown function;	9.00625446714919	12.3577691081776	15.1779282164326	8.57072631172574	8.03749717783747	1.55128647614205	27.7497740063692	625.738905815313	gonodendron_male_mature
ANN02235	1.805701453232745	NSv0.8_hap2_LG1	maker	gene	158209219	158241031	.	-	.	ID=ANN02235;Note=Protein of unknown function;	112.056480828498	97.8869292006064	105.900634457713	64.1127710079808	69.5375654242697	26.4366956652156	40.7041041404657	273.381616870109	gonodendron_male_mature
ANN02249	-0.6005216923078944	NSv0.8_hap2_LG1	maker	gene	159635863	159637218	.	-	.	ID=ANN02249;Note=Similar to JUN: Transcription factor AP-1 (Serinus canaria OX%3D9135);	4.36435379054706	399.491204230742	11.3119405808595	467.148019206486	38.6182246104426	0.0	0.43698967924488	0.0	gastrozooid_developing
ANN02272	-0.5601902460881266	NSv0.8_hap2_LG1	maker	gene	161005138	161009316	.	+	.	ID=ANN02272;Note=Similar to mycl1b: Protein L-Myc-1b (Danio rerio OX%3D7955);	308.647530810583	493.777163924133	51.4665126331991	713.35856674905	245.403353502649	147.98150559886	87.7825795643592	223.332838809843	gastrozooid_developing
ANN02274	-0.3360945597438604	NSv0.8_hap2_LG1	maker	gene	161447768	161449141	.	+	.	ID=ANN02274;Note=Similar to Faxc: Failed axon connections homolog (Rattus norvegicus OX%3D10116);	10.1857263958025	100.998686564499	17.5821421893249	184.990358684653	35.3772368969923	6067.53026189719	331.870309334965	280.847324664915	gonodendron_female_mature
ANN02275	3.187956623136695	NSv0.8_hap2_LG1	maker	gene	161505588	161524325	.	-	.	ID=ANN02275;Note=Similar to Abca1: Phospholipid-transporting ATPase ABCA1 (Mus musculus OX%3D10090);	7.42392231370866	15.8690568360042	9.36727297736708	13.984804026185	2.26817640114408	3.34490794494467	23.9584414519179	14058.570762585	gonodendron_male_mature
